PLEDGE_ID;ACQUISITIONDATE;PC6
35181;4/11/2019;8307CB
35182;6/1/2019;5343BD
35183;4/12/2019;7721AB
35184;4/9/2019;4675CJ
35185;4/10/2019;4537VS
35186;4/10/2019;5061VP
35187;4/13/2019;5171XM
35188;4/12/2019;5301PK
35189;4/12/2019;7721LZ
35190;4/12/2019;4744AV
35191;4/10/2019;5061EA
35192;4/9/2019;4371BX
35193;8/16/2022;4371BX
35194;4/11/2019;4537AD
35195;4/8/2019;4373BC
35196;4/8/2019;9153BS
35197;4/12/2019;5342HG
35198;4/9/2019;4328BX
35199;4/8/2019;4697GR
35200;4/8/2019;4388NG
35201;4/12/2019;4365AR
35202;4/10/2019;4325AH
35203;4/13/2019;5171XM
35204;4/9/2019;4328BH
35205;4/8/2019;4373CA
35206;4/10/2019;5531LN
35207;4/10/2019;4325AP
35208;4/12/2019;4731VJ
35209;4/8/2019;4373AJ
35210;4/11/2019;4537SG
35211;4/13/2019;5981AR
35212;4/13/2019;8042GJ
35213;4/12/2019;5301PK
35214;4/11/2019;4532AE
35215;4/12/2019;3825LP
35216;4/10/2019;2761JC
35217;4/12/2019;3829BX
35218;4/13/2019;5151VT
35219;4/11/2019;4532KC
35220;4/11/2019;4532JK
35221;4/9/2019;4675CB
35222;4/10/2019;2841XW
35223;4/12/2019;4731VJ
35224;4/12/2019;4724EE
35225;4/9/2019;4675RW
35226;4/10/2019;4325ED
35227;4/12/2019;4744AZ
35228;4/12/2019;4365BE
35229;4/8/2019;4388BS
35230;4/11/2019;4531BJ
35231;4/10/2019;2761GC
35232;4/9/2019;4675RZ
35233;4/8/2019;4373CA
35234;4/10/2019;2761JE
35235;6/1/2019;2761JE
35236;4/13/2019;5988BM
35237;4/13/2019;5151XZ
35238;4/13/2019;5151XV
35239;4/11/2019;4532AA
35240;4/10/2019;4537XP
35241;4/10/2019;2594AW
35242;4/13/2019;5172DH
35243;4/11/2019;5741CS
35244;4/10/2019;1782BK
35245;4/12/2019;4357BB
35246;4/13/2019;5151BR
35247;4/13/2019;5981AH
35248;4/11/2019;4537PG
35249;4/29/2021;4537PG
35250;4/13/2019;5988BL
35251;4/12/2019;5301RC
35252;4/11/2019;4532BN
35253;4/13/2019;5151XT
35254;4/9/2019;4371EH
35255;4/10/2019;4537XL
35256;4/11/2019;4531CM
35257;4/13/2019;5172DZ
35258;4/9/2019;4306CN
35259;4/11/2019;4532HA
35260;4/10/2019;4537VN
35261;4/10/2019;4322EB
35262;4/8/2019;4373AE
35263;4/11/2019;5469TD
35264;4/10/2019;4532GE
35265;4/11/2019;4532LG
35266;4/11/2019;4532CB
35267;4/12/2019;4365BB
35268;4/8/2019;4697BP
35269;7/28/2021;4697BP
35270;4/8/2019;4697HD
35271;4/11/2019;5469TC
35272;4/10/2019;2761GC
35273;4/12/2019;4731WN
35274;4/9/2019;4328CM
35275;4/11/2019;4537SE
35276;4/11/2019;4532HL
35277;4/10/2019;5531MR
35278;4/12/2019;4357EA
35279;3/11/2022;4531HJ
35280;4/12/2019;5301XC
35281;4/10/2019;2841XE
35282;4/9/2019;4328LP
35283;4/13/2019;5981XX
35284;4/10/2019;4322NA
35285;4/8/2019;4373AR
35286;4/10/2019;4537XP
35287;4/13/2019;5151XW
35288;4/12/2019;7721AC
35289;4/10/2019;2761JE
35290;4/9/2019;4328AN
35291;4/13/2019;5151BV
35292;4/13/2019;5172BR
35293;4/8/2019;4697EE
35294;4/12/2019;4724BX
35295;4/12/2019;5301SX
35296;4/12/2019;5343BW
35297;4/12/2019;5301HE
35298;4/10/2019;4537XM
35299;4/11/2019;4537SX
35300;4/9/2019;4675RL
35301;4/8/2019;4388ND
35302;4/8/2019;4697HG
35303;4/12/2019;4365AT
35304;4/13/2019;5151HB
35305;4/11/2019;7707AX
35306;4/10/2019;4322BL
35307;4/13/2019;5988BJ
35308;4/12/2019;5301XC
35309;4/10/2019;7475DR
35310;4/11/2019;4537PJ
35311;4/30/2019;5051BN
35312;4/29/2019;5066PK
35313;5/2/2019;4695HJ
35314;5/3/2019;4515CB
35315;5/2/2019;5541HG
35316;5/1/2019;4631GN
35317;5/2/2019;1648KD
35318;4/30/2019;5051CH
35319;4/30/2019;5051BJ
35320;4/30/2019;4542BX
35321;4/30/2019;4921KK
35322;4/29/2019;4615EB
35323;4/29/2019;4381TV
35324;4/30/2019;5052BW
35325;5/3/2019;5344KK
35326;5/2/2019;4695HA
35327;4/30/2019;4511JR
35328;5/1/2019;5403RD
35329;5/1/2019;8471XG
35330;5/3/2019;5344JB
35331;4/30/2019;4921ZH
35332;5/3/2019;5344HR
35333;4/29/2019;4381RD
35334;5/2/2019;5541RW
35335;5/2/2019;4695JB
35336;4/30/2019;4921KV
35337;4/30/2019;4524DW
35338;5/1/2019;4461HG
35339;5/1/2019;4695BE
35340;5/2/2019;4631HS
35341;6/8/2020;4631HS
35342;5/3/2019;5344HP
35343;5/2/2019;4695HA
35344;5/3/2019;5344HN
35345;5/3/2019;3255BS
35346;4/30/2019;4506AM
35347;5/2/2019;4695GT
35348;5/2/2019;4631AJ
35349;4/29/2019;4381JR
35350;5/2/2019;5821AB
35351;4/30/2019;4921KK
35352;5/1/2019;4921DT
35353;5/1/2019;4921NC
35354;4/30/2019;4524CP
35355;5/2/2019;5821AC
35356;5/2/2019;4926CX
35357;4/29/2019;4416DR
35358;4/29/2019;4381JJ
35359;4/29/2019;4416DS
35360;4/29/2019;4381RH
35361;5/1/2019;5758CC
35362;4/30/2019;4524AB
35363;5/3/2019;3255VH
35364;4/29/2019;4416AZ
35365;5/1/2019;4631EE
35366;5/3/2019;4515CK
35367;5/2/2019;4695HL
35368;7/2/2020;4631GD
35369;5/2/2019;5825CV
35370;5/1/2019;4631CJ
35371;5/1/2019;4921CJ
35372;4/29/2019;4615HA
35373;5/2/2019;4631AD
35374;4/30/2019;4542BK
35375;4/29/2019;4615KD
35376;4/29/2019;4381JZ
35377;4/30/2019;5397BD
35378;5/2/2019;5821AB
35379;5/3/2019;4515EJ
35380;5/3/2019;4515ED
35381;5/3/2019;4709BK
35382;4/30/2019;4503AB
35383;4/29/2019;4414AL
35384;5/3/2019;4515EH
35385;5/3/2019;8446RA
35386;5/3/2019;8531RN
35387;4/30/2019;4921AT
35388;5/2/2019;4695BE
35389;4/30/2019;5053EP
35390;4/29/2019;4381AH
35391;4/29/2019;5066PE
35392;4/30/2019;4921BE
35393;5/2/2019;4695HM
35394;5/2/2019;4631LG
35395;5/1/2019;4461WC
35396;5/1/2019;4921DW
35397;4/29/2019;4416NA
35398;4/29/2019;4381AE
35399;5/1/2019;4921NC
35400;5/2/2019;4826GC
35401;5/4/2019;8922BB
35402;5/2/2019;4631NS
35403;4/30/2019;4503BJ
35404;5/3/2019;5344HK
35405;5/1/2019;4631CJ
35406;5/3/2019;5344HK
35407;5/2/2019;4695BD
35408;5/2/2019;5541RW
35409;4/30/2019;4501KH
35410;4/29/2019;4381JJ
35411;5/2/2019;4631NW
35412;5/2/2019;5825CV
35413;4/29/2019;4381HW
35414;4/30/2019;4542CZ
35415;5/2/2019;5821AG
35416;5/2/2019;4826GA
35417;5/2/2019;5541VJ
35418;4/30/2019;4542HA
35419;5/1/2019;8471NP
35420;5/1/2019;4631CJ
35421;5/2/2019;5541RS
35422;5/3/2019;4708ED
35423;5/2/2019;4826DB
35424;5/2/2019;4695GP
35425;5/1/2019;4631CH
35426;4/29/2019;4381HW
35427;4/29/2019;4416CV
35428;5/3/2019;4515DA
35429;5/1/2019;4461TX
35430;4/29/2019;4381JB
35431;5/3/2019;5344HR
35432;5/3/2019;3255VG
35433;5/2/2019;4695EE
35434;5/2/2019;5821AA
35435;5/2/2019;4695GD
35436;5/2/2019;4826GG
35437;4/29/2019;5066PE
35438;4/29/2019;5066EB
35439;11/24/2022;5066EB
35440;5/1/2019;4921TM
35441;4/29/2019;4381AJ
35442;5/3/2019;4515EH
35443;5/3/2019;4515AR
35444;4/30/2019;4553CB
35445;4/29/2019;4381RH
35446;5/4/2019;4741EV
35447;5/1/2019;4461SR
35448;4/30/2019;4524CP
35449;5/1/2019;4461TW
35450;5/3/2019;5615GA
35451;4/29/2019;4381PX
35452;5/3/2019;3255XB
35453;5/3/2019;4515BC
35454;5/3/2019;8446KP
35455;4/30/2019;5051PD
35456;5/1/2019;4631HJ
35457;5/3/2019;3255VG
35458;4/30/2019;4503BN
35459;5/3/2019;3255BR
35460;4/29/2019;4416CK
35461;5/3/2019;4515AG
35462;4/30/2019;4524BW
35463;5/3/2019;4515CA
35464;5/3/2019;4709BC
35465;4/29/2019;4615BT
35466;5/2/2019;4706CC
35467;5/2/2019;5821BB
35468;5/3/2019;4515CW
35469;5/1/2019;4921EV
35470;4/30/2019;5052BX
35471;5/1/2019;4461VP
35472;4/26/2019;4284XH
35473;4/29/2019;4414BK
35474;4/29/2019;4615GT
35475;5/2/2019;5821BZ
35476;4/29/2019;4416NC
35477;4/30/2019;4524AA
35478;5/2/2019;4847KR
35479;5/1/2019;8375CJ
35480;4/30/2019;4553CE
35481;4/29/2019;4381AJ
35482;4/30/2019;4503AG
35483;5/3/2019;5344HV
35484;5/3/2019;4515BL
35485;5/2/2019;1648EB
35486;4/29/2019;4416HA
35487;5/3/2019;3255BP
35488;4/30/2019;5397LL
35489;5/1/2019;4921DG
35490;4/30/2019;4542AD
35491;5/3/2019;8446RD
35492;4/29/2019;4615EG
35493;5/3/2019;8446KN
35494;4/30/2019;5397EC
35495;4/30/2019;5051BG
35496;4/29/2019;4381HZ
35497;4/29/2019;4414AE
35498;4/29/2019;4414AL
35499;4/30/2019;4506AB
35500;5/3/2019;8446ME
35501;4/30/2019;5397BG
35502;4/30/2019;5051BG
35503;4/30/2019;4542BK
35504;5/4/2019;4741EX
35505;4/29/2019;4615BD
35506;4/29/2019;4381RB
35507;4/30/2019;4542CX
35508;4/29/2019;4381JA
35509;5/2/2019;5821AX
35510;4/30/2019;5052BW
35511;5/1/2019;5038GS
35512;4/30/2019;4542BR
35513;4/29/2019;4381JV
35514;5/2/2019;4695GC
35515;5/4/2019;4731EE
35516;5/3/2019;4515AE
35517;5/1/2019;4461TR
35518;5/1/2019;4461TJ
35519;4/23/2019;2342BS
35520;5/2/2019;3161DS
35521;4/25/2019;6815CA
35522;5/3/2019;6542PK
35523;5/5/2019;9742EJ
35524;4/30/2019;6828HH
35525;4/23/2019;6822NN
35526;4/25/2019;6815AK
35527;4/29/2019;6713NR
35528;4/25/2019;6815AV
35529;4/30/2019;3065ND
35530;4/29/2019;3064AW
35531;4/25/2019;6881MJ
35532;4/29/2019;6821GA
35533;4/29/2019;3064AA
35534;5/2/2019;3026GE
35535;4/19/2019;3015EA
35536;5/2/2019;6821BD
35537;4/30/2019;6814DD
35538;5/3/2019;6662HN
35539;6/1/2019;9613AL
35540;4/29/2019;6713NR
35541;4/25/2019;6718MB
35542;4/29/2019;6713PX
35543;5/2/2019;3161HS
35544;4/25/2019;6718ML
35545;5/5/2019;9717AK
35546;5/2/2019;6821CV
35547;5/1/2019;6813JG
35548;4/23/2019;6823CH
35549;5/1/2019;6814HP
35550;5/2/2019;6821GE
35551;4/30/2019;6828KL
35552;5/2/2019;6708DD
35553;5/1/2019;6814JE
35554;4/24/2019;6824GJ
35555;4/24/2019;6822LM
35556;4/30/2019;3065ND
35557;5/5/2019;9743AR
35558;4/29/2019;3064AT
35559;4/30/2019;6814GP
35560;5/1/2019;6814JS
35561;4/25/2019;6718MK
35562;4/30/2019;6711CV
35563;5/4/2019;6871HT
35564;5/5/2019;3051EE
35565;5/2/2019;6717SG
35566;5/4/2019;6871KB
35567;4/24/2019;6821LJ
35568;4/29/2019;3064AW
35569;5/5/2019;9755TT
35570;4/25/2019;6881MJ
35571;5/2/2019;6708AT
35572;5/5/2019;9751NN
35573;5/4/2019;6871BZ
35574;4/26/2019;6823NA
35575;5/3/2019;6662HR
35576;4/25/2019;6718MK
35577;5/6/2019;6852RD
35578;5/2/2019;3026GM
35579;5/4/2019;6871WK
35580;4/29/2019;6814BB
35581;5/2/2019;3026CN
35582;4/30/2019;6711XA
35583;5/6/2019;6852AH
35584;5/2/2019;6821CM
35585;4/29/2019;3064AK
35586;5/6/2019;6852NL
35587;4/29/2019;3064LT
35588;5/1/2019;6814GJ
35589;4/25/2019;6881MB
35590;4/18/2019;7559KH
35591;4/21/2019;2555ZR
35592;4/19/2019;2493ZN
35593;4/18/2019;7559KL
35594;4/18/2019;1566KB
35595;4/19/2019;2341JM
35596;4/21/2019;2282GS
35597;4/21/2019;2526GH
35598;4/21/2019;2512AS
35599;4/19/2019;7608EP
35600;4/19/2019;2341JS
35601;4/21/2019;3606AS
35602;4/21/2019;5701JB
35603;4/21/2019;3117CM
35604;4/19/2019;2341ER
35605;4/17/2019;8021EB
35606;4/18/2019;3552BG
35607;4/17/2019;2518SP
35608;4/21/2019;6224LH
35609;4/16/2019;7531ED
35610;4/21/2019;3112AR
35611;4/21/2019;2573XN
35612;4/19/2019;7608ED
35613;4/18/2019;7559KJ
35614;4/19/2019;6265BJ
35615;4/21/2019;2743HL
35616;4/19/2019;2493ZB
35617;4/21/2019;7412VX
35618;4/19/2019;2341CT
35619;4/21/2019;1078GT
35620;4/19/2019;7608CJ
35621;4/21/2019;2565WC
35622;4/21/2019;2722VT
35623;4/21/2019;3063ED
35624;4/21/2019;2511GS
35625;4/19/2019;2341JZ
35626;4/18/2019;7591AT
35627;4/18/2019;7591WN
35628;4/21/2019;5011JC
35629;4/21/2019;2515RT
35630;4/16/2019;7546EK
35631;4/18/2019;7559LB
35632;4/21/2019;1076VN
35633;4/21/2019;1785JZ
35634;4/19/2019;2341EN
35635;4/17/2019;2518TD
35636;4/21/2019;2573RE
35637;4/19/2019;7608EN
35638;4/21/2019;2512JR
35639;4/16/2019;7546EL
35640;4/18/2019;3513SJ
35641;4/19/2019;2493ZZ
35642;5/11/2019;4872BH
35643;5/6/2019;5671BB
35644;5/6/2019;5671AS
35645;5/10/2019;4435AK
35646;5/8/2019;4908AA
35647;5/11/2019;3371VN
35648;5/9/2019;4671EG
35649;5/8/2019;5268JA
35650;5/9/2019;4401CN
35651;5/8/2019;5681BB
35652;5/7/2019;4624BN
35653;5/9/2019;4486CH
35654;5/11/2019;5296LM
35655;5/9/2019;5283XC
35656;5/11/2019;3371VK
35657;5/7/2019;4641BE
35658;5/11/2019;3371TR
35659;5/8/2019;4907VC
35660;5/9/2019;5283BS
35661;5/11/2019;3371SW
35662;5/6/2019;4424CL
35663;5/6/2019;4174GR
35664;1/19/2018;4424BA
35665;5/6/2019;4424BA
35666;5/9/2019;4671ED
35667;5/6/2019;4424CG
35668;5/7/2019;4641HD
35669;8/23/2022;4641HD
35670;5/7/2019;5951NC
35671;5/10/2019;1702VD
35672;5/9/2019;4401CK
35673;5/8/2019;4901ZT
35674;5/8/2019;5681PW
35675;5/11/2019;9104BX
35676;5/10/2019;4635DK
35677;5/11/2019;5268LP
35678;5/8/2019;9044NA
35679;5/8/2019;9044NT
35680;5/11/2019;3371VS
35681;5/10/2019;4437AD
35682;5/8/2019;9044NT
35683;5/6/2019;9041AW
35684;5/10/2019;4793HM
35685;5/9/2019;1774AV
35686;5/7/2019;4624AC
35687;5/10/2019;4436AR
35688;5/7/2019;4624GA
35689;5/11/2019;5268LS
35690;5/10/2019;4437AR
35691;5/8/2019;4901ZN
35692;5/7/2019;4624BG
35693;5/9/2019;4401CR
35694;5/8/2019;4908DB
35695;9/28/2019;4908DB
35696;5/8/2019;9044NT
35697;5/10/2019;5025HM
35698;5/10/2019;5151HN
35699;5/11/2019;9104HH
35700;5/8/2019;5268JA
35701;5/11/2019;5296LV
35702;5/10/2019;4635CL
35703;5/10/2019;4635AA
35704;5/8/2019;6581PX
35705;5/11/2019;9104DL
35706;5/6/2019;5672XB
35707;5/11/2019;4735CN
35708;5/10/2019;4635CG
35709;5/7/2019;4641BH
35710;5/11/2019;4741AT
35711;5/11/2019;3371VN
35712;5/6/2019;4424AG
35713;5/8/2019;5268EB
35714;5/10/2019;4437AC
35715;5/9/2019;4401CJ
35716;5/7/2019;5995NC
35717;5/9/2019;4401KB
35718;5/7/2019;4624AC
35719;5/10/2019;4437AD
35720;5/10/2019;4793GB
35721;5/7/2019;4624BN
35722;5/8/2019;4901ZR
35723;5/10/2019;1701CE
35724;5/10/2019;4793GB
35725;5/7/2019;5995NA
35726;5/8/2019;5268GB
35727;5/7/2019;5951JA
35728;5/6/2019;5671HJ
35729;5/7/2019;5995NP
35730;5/6/2019;9041BC
35731;5/9/2019;4671EL
35732;5/11/2019;3371XB
35733;5/6/2019;4424BB
35734;5/10/2019;1702TD
35735;5/6/2019;4424CK
35736;5/7/2019;4624CR
35737;5/10/2019;4437AH
35738;5/7/2019;8331BN
35739;5/7/2019;4641HD
35740;5/7/2019;8331CC
35741;5/6/2019;9041GG
35742;5/10/2019;4635RV
35743;5/10/2019;4436AP
35744;5/11/2019;4741AV
35745;5/11/2019;3371VC
35746;5/8/2019;4908CE
35747;5/11/2019;4735BM
35748;5/7/2019;4641BR
35749;5/6/2019;4424CM
35750;5/8/2019;5032TP
35751;5/10/2019;4793HM
35752;5/8/2019;5032ZC
35753;5/8/2019;5032TT
35754;5/8/2019;5032ZE
35755;5/10/2019;4437AE
35756;5/10/2019;4793EJ
35757;5/8/2019;5032TP
35758;5/10/2019;4635CG
35759;5/11/2019;4741CM
35760;5/8/2019;4908CB
35761;5/10/2019;4793EJ
35762;5/11/2019;3371TP
35763;5/11/2019;4735AN
35764;5/9/2019;4486CG
35765;5/9/2019;1774BM
35766;5/10/2019;5151HM
35767;5/8/2019;9044ML
35768;5/8/2019;4908DS
35769;5/10/2019;4436RT
35770;5/10/2019;5151HJ
35771;5/9/2019;4671KJ
35772;5/7/2019;4641DB
35773;8/20/2019;4641DB
35774;5/9/2019;4671EM
35775;5/6/2019;4424CT
35776;5/10/2019;4635AA
35777;5/9/2019;1766JV
35778;5/7/2019;5995NR
35779;5/8/2019;5268EB
35780;5/6/2019;4174LH
35781;5/7/2019;5951AX
35782;5/7/2019;5731HB
35783;5/6/2019;4424CZ
35784;5/7/2019;5731HS
35785;5/10/2019;1702VP
35786;5/10/2019;4793ED
35787;5/10/2019;5151HB
35788;5/6/2019;9041CC
35789;5/7/2019;4624BN
35790;5/10/2019;1702TL
35791;5/6/2019;5672XJ
35792;5/10/2019;4793ER
35793;5/11/2019;4735BA
35794;5/7/2019;5951BR
35795;5/9/2019;4486AB
35796;5/6/2019;4424HA
35797;5/6/2019;4424EM
35798;5/10/2019;1702TL
35799;5/6/2019;4174GM
35800;5/11/2019;3371VL
35801;5/11/2019;3371TE
35802;5/6/2019;5671HA
35803;5/9/2019;4401EJ
35804;5/8/2019;5268CK
35805;5/9/2019;4671BZ
35806;5/8/2019;9044MS
35807;5/9/2019;4486CJ
35808;5/9/2019;4486CJ
35809;5/11/2019;4735AN
35810;5/6/2019;5671HJ
35811;5/9/2019;4671BR
35812;5/6/2019;4424AB
35813;5/9/2019;4486CR
35814;5/9/2019;4486AE
35815;5/7/2019;5995NR
35816;5/9/2019;4671KJ
35817;5/9/2019;4671KR
35818;5/8/2019;4908CE
35819;5/11/2019;9104DN
35820;5/8/2019;9044ND
35821;5/8/2019;4908DB
35822;5/6/2019;5672AJ
35823;5/7/2019;5995ND
35824;5/12/2019;2315HV
35825;5/10/2019;7542HX
35826;5/12/2019;2552EP
35827;5/12/2019;2572JC
35828;5/12/2019;2273VN
35829;5/5/2019;1053CP
35830;5/7/2019;5018BS
35831;5/7/2019;1059VL
35832;5/7/2019;2585XX
35833;5/11/2019;6541VB
35834;5/10/2019;2614LC
35835;5/12/2019;2526KW
35836;5/7/2019;2585VK
35837;5/10/2019;2611DW
35838;5/12/2019;2275XV
35839;5/11/2019;5037KC
35840;5/10/2019;2614LA
35841;5/12/2019;3768GX
35842;5/12/2019;2595DG
35843;5/12/2019;2611EC
35844;5/7/2019;6663MD
35845;5/5/2019;9713XD
35846;5/1/2019;6813JE
35847;5/5/2019;9727DK
35848;5/5/2019;9717ES
35849;5/5/2019;9714CC
35850;5/7/2019;6663MJ
35851;5/7/2019;6661RC
35852;5/2/2019;3161DK
35853;5/5/2019;9711KR
35854;5/7/2019;6661RN
35855;10/1/2019;9713BD
35856;5/7/2019;6663NP
35857;5/5/2019;9732PC
35858;5/4/2019;2652KR
35859;5/7/2019;6661RK
35860;5/3/2019;6662HW
35861;5/8/2019;3038XT
35862;5/8/2019;6931AR
35863;5/2/2019;3161DL
35864;5/10/2019;6524KJ
35865;4/30/2019;3065NJ
35866;5/5/2019;9727JB
35867;5/13/2019;6712DJ
35868;5/8/2019;1273SN
35869;5/7/2019;6663JD
35870;5/7/2019;6661RB
35871;5/8/2019;3038BG
35872;5/3/2019;6542TB
35873;5/5/2019;9728KW
35874;4/29/2019;6713NC
35875;4/25/2019;6718MS
35876;5/5/2019;9724GC
35877;4/25/2019;6881MK
35878;5/5/2019;9718EA
35879;5/9/2019;6531PW
35880;4/29/2019;6713EM
35881;5/13/2019;6523LE
35882;4/29/2019;6713PS
35883;5/10/2019;6524DG
35884;5/3/2019;6543XP
35885;1/27/2022;6543XP
35886;5/5/2019;9621DB
35887;5/6/2019;6852SH
35888;5/3/2019;6522BR
35889;5/8/2019;6931DM
35890;4/30/2019;6828DR
35891;5/8/2019;3022XN
35892;5/13/2019;6523LP
35893;5/2/2019;6821CM
35894;5/5/2019;8445SE
35895;5/2/2019;3026CD
35896;5/5/2019;9711HJ
35897;5/6/2019;6851JR
35898;5/7/2019;6663MK
35899;5/9/2019;6531RS
35900;1/8/2022;6531RS
35901;5/7/2019;6663MD
35902;5/13/2019;5311CE
35903;5/13/2019;4854NL
35904;5/13/2019;5461AS
35905;5/13/2019;4854NE
35906;5/13/2019;5467BP
35907;5/14/2019;5768HZ
35908;5/14/2019;5011KC
35909;11/14/2020;5406DH
35910;5/13/2019;8629RM
35911;8/4/2021;8629RM
35912;5/13/2019;5461BB
35913;5/17/2019;1697KA
35914;6/1/2019;6221CH
35915;5/16/2019;4255HV
35916;5/16/2019;5451HA
35917;5/17/2019;5401PG
35918;5/16/2019;4902ND
35919;4/15/2022;4902ND
35920;5/15/2019;5961DW
35921;5/18/2019;5126WV
35922;5/17/2019;1697KJ
35923;5/15/2019;5961EG
35924;5/15/2019;3267AC
35925;5/16/2019;8241AJ
35926;5/13/2019;5461CB
35927;5/17/2019;5401LE
35928;5/16/2019;6039CP
35929;5/14/2019;5581EG
35930;5/17/2019;4264ST
35931;5/17/2019;5462HC
35932;5/16/2019;6085BM
35933;5/17/2019;5401LZ
35934;5/14/2019;5768CJ
35935;5/14/2019;5011DR
35936;5/16/2019;8241AG
35937;5/13/2019;5305CT
35938;5/16/2019;5451GP
35939;5/17/2019;5402CE
35940;5/16/2019;4909AH
35941;5/17/2019;5469AN
35942;5/16/2019;4255JC
35943;5/15/2019;3267AG
35944;5/18/2019;4333GH
35945;12/17/2022;4333GH
35946;5/16/2019;8241AA
35947;5/15/2019;5961RP
35948;5/17/2019;1697KB
35949;5/18/2019;4332CB
35950;5/13/2019;5311CE
35951;5/17/2019;4261ZJ
35952;5/15/2019;5961RM
35953;5/14/2019;5254HB
35954;5/16/2019;4909AH
35955;5/13/2019;5467JJ
35956;5/17/2019;5462GN
35957;5/15/2019;6221BZ
35958;5/14/2019;5011KB
35959;5/13/2019;5311AC
35960;5/16/2019;4255JA
35961;5/14/2019;5581CP
35962;5/16/2019;4255GE
35963;5/18/2019;4332CC
35964;5/13/2019;5124NP
35965;5/16/2019;4909BA
35966;5/15/2019;3286XE
35967;5/16/2019;4909BV
35968;5/16/2019;4909BA
35969;5/17/2019;5401LA
35970;5/17/2019;5469AL
35971;5/18/2019;4333KK
35972;5/15/2019;3265BG
35973;5/13/2019;5467NJ
35974;5/17/2019;5401JA
35975;5/18/2019;4333HJ
35976;5/16/2019;4255VT
35977;5/15/2019;3265BC
35978;5/16/2019;5451HA
35979;5/17/2019;4261ZJ
35980;5/13/2019;5311EG
35981;5/14/2019;5011KA
35982;5/15/2019;5961RP
35983;5/15/2019;6002TJ
35984;5/14/2019;5011DR
35985;5/15/2019;3267AC
35986;5/17/2019;4264SL
35987;5/13/2019;5461AS
35988;5/15/2019;6002VD
35989;3/1/2022;6002VD
35990;5/14/2019;8456HK
35991;5/13/2019;4854NE
35992;5/13/2019;5461JZ
35993;5/13/2019;5124RM
35994;5/15/2019;5961RP
35995;5/14/2019;5256BJ
35996;5/17/2019;1697KE
35997;5/15/2019;3267BC
35998;5/13/2019;5461CB
35999;5/17/2019;4261BP
36000;5/17/2019;5462HC
36001;12/5/2020;5462HC
36002;5/16/2019;4902NH
36003;5/15/2019;6221EN
36004;5/17/2019;4264RJ
36005;5/13/2019;5124NC
36006;5/17/2019;4261DB
36007;5/15/2019;6221CN
36008;5/16/2019;5451HJ
36009;5/18/2019;5126HG
36010;5/17/2019;5401LA
36011;5/14/2019;8456GJ
36012;5/18/2019;4332CC
36013;5/17/2019;5469AN
36014;5/18/2019;4332CA
36015;5/18/2019;4333KA
36016;12/17/2022;4333KA
36017;5/17/2019;4261BP
36018;5/14/2019;5255AC
36019;5/16/2019;4255JB
36020;5/13/2019;5311CN
36021;8/20/2020;5311CN
36022;5/16/2019;6039DX
36023;5/15/2019;5961RV
36024;5/13/2019;5467GE
36025;5/17/2019;5469HK
36026;5/16/2019;5451HX
36027;5/13/2019;5124RM
36028;5/16/2019;8241AA
36029;5/16/2019;6039CN
36030;5/13/2019;8629PV
36031;1/22/2022;8629PV
36032;5/17/2019;4264SM
36033;5/13/2019;5311EJ
36034;5/16/2019;6039EL
36035;5/14/2019;5255AC
36036;5/14/2019;5255PA
36037;5/17/2019;5402CB
36038;5/13/2019;5311GT
36039;5/13/2019;5461CP
36040;5/18/2019;4332CA
36041;5/13/2019;5311ED
36042;5/14/2019;5255AL
36043;5/14/2019;5768CL
36044;5/13/2019;5314AA
36045;5/13/2019;5311EB
36046;5/14/2019;8456HS
36047;5/14/2019;8479HG
36048;5/16/2019;4909AC
36049;10/1/2019;6221CZ
36050;5/16/2019;6039EL
36051;5/17/2019;4264SM
36052;5/17/2019;4264RS
36053;5/16/2019;4255JJ
36054;5/14/2019;5011DR
36055;5/13/2019;5461JX
36056;5/17/2019;4264RS
36057;5/16/2019;4255GL
36058;5/16/2019;4909BC
36059;5/17/2019;4264RH
36060;5/16/2019;5451GX
36061;5/16/2019;4255GX
36062;5/16/2019;4909BC
36063;5/17/2019;1697KB
36064;5/18/2019;5126HW
36065;5/8/2019;3038SP
36066;5/17/2019;6952JB
36067;5/11/2019;6932MW
36068;5/13/2019;6712DJ
36069;10/2/2020;6712DJ
36070;5/11/2019;6721XK
36071;5/20/2019;6661JT
36072;5/17/2019;3907MM
36073;5/8/2019;3038CT
36074;5/17/2019;3907NZ
36075;5/20/2019;6821HP
36076;5/14/2019;6866DR
36077;5/13/2019;6712HD
36078;5/17/2019;6951AZ
36079;5/11/2019;6932NR
36080;5/9/2019;6531RT
36081;5/13/2019;6712HH
36082;5/15/2019;6525PP
36083;5/14/2019;6702DL
36084;5/10/2019;2628ZE
36085;5/9/2019;6531PG
36086;5/10/2019;6524KZ
36087;5/13/2019;6523KS
36088;5/14/2019;6701DC
36089;5/14/2019;6866DP
36090;5/8/2019;6931CA
36091;5/11/2019;6721ZZ
36092;5/5/2019;9725AD
36093;6/21/2022;6703BT
36094;5/17/2019;3907MH
36095;5/6/2019;7331VS
36096;5/14/2019;6703CK
36097;5/13/2019;6523MK
36098;5/5/2019;9663HJ
36099;5/20/2019;6821JB
36100;5/20/2019;6861GM
36101;5/8/2019;3038VD
36102;5/11/2019;6721XR
36103;5/13/2019;6712DJ
36104;5/14/2019;6866CS
